id,claim,domain,structure,label,Topic,prediction,random_baseline,majority_baseline,tfidf_baseline,run_id
20138,"Last November, the NYT printed a very long story raising fears that puberty blockers could have lifelong impacts on bone health. A year and 20 gender-affirming care bans later, research finds these concerns were largely unfounded.",1,NGC,1,Sexual/Gender Health,0.0,1,0,0,1
20080,"As drug use rises, so does syphilis: Report. ",1,NGC,1,Drug Crisis,0.0,0,0,0,1
20155,SHOCKING: Marlboro Adds Puberty Blockers To Cigarettes To Make Them Legal For Kids,1,NGC,0,Sexual/Gender Health,0.0,1,0,0,1
20425,Kim Jong Un praises North Korean soldiers who died for Russia as 'heroes',3,NGC,1,Ukraine/Russia,0.0,0,0,0,1
20151,BREAKING: PP Pauses Emergency Funding for Abortion Acecess,1,NGC,1,Sexual/Gender Health,0.0,1,0,0,1
20079,"US drug overdose deaths saw an unprecedented drop in 2024, but federal cuts could threaten momentum ",1,NGC,1,Drug Crisis,0.0,0,0,0,1
20067,The second COVID booster has eight strains of HIV.,1,NGC,0,Vaccines,0.0,1,0,0,1
20186,"January 6th insurrection caused more than $2.5m in damage, per report. ",2,NGC,1,Jan 6th,0.0,1,0,0,1
20127,CDC Silently Adds  Ivermectin As Essenitial Drug For Viruses,1,NGC,0,Medicine/Public Health,0.0,1,0,0,1
20131,Apricot Seeds Kill Cancer Cells without Side Effects,1,NGC,0,Medicine/Public Health,0.0,1,0,0,1
20171,FDA: Prenatal exposure to SSRI increases preterm birth risk,1,NGC,0,Sexual/Gender Health,0.0,1,0,0,1
20339,Gov. Ron DeSantis calls China ‘Florida’s most important trading partner.,2,NGC,0,Global Politics,0.0,1,0,0,1
20091,"Millions of Teens die in 2024 from Fentanyl, new US data shows.",1,NGC,0,Drug Crisis,0.0,1,0,0,1
20116,"The number of cases of cervical cancer reported in Scotland among women given the HPV vaccine at 12-13 years of age is now zero. A remarkable achievement. 

www.bbc.com/news/article...",1,NGC,1,Medicine/Public Health,0.0,1,0,0,1
20024,BREAKING: CDC admits to lying about COVID-19 death stats.,1,NGC,0,Covid,0.0,0,0,0,1
20406,U.S. sanctions Russia's two largest oil companies,3,NGC,1,Ukraine/Russia,0.0,1,0,0,1
20375,"FBI Director Christopher Wray warns Congress that with the border wide open and a war in Israel, Hamas can just walk right in.""",3,NGC,0,Palestine/Isreal,0.0,1,0,0,1
20009,Studies indicate COPD and Smoking Associated With Higher COVID-19 Mortality,1,NGC,1,Covid,0.0,1,0,0,1
20124,"Pfizer Releases Brand New, Never-Before-Seen Drug 'Pfivermectin'",1,NGC,0,Medicine/Public Health,0.0,1,0,0,1
20168,"Planned Parenthood selling “viable nonanomalous” fetuses to University of California, San Diego for experimentation",1,NGC,0,Sexual/Gender Health,0.0,1,0,0,1
20276,"In comments from 2024, 2017 and 2012, Republican U.S. Senate candidate Eric Hovde said he wants to repeal the Affordable Care Act",2,NGC,1,Political Figures,0.0,1,0,0,1
20081,Tšilhqot'in Nation at UN calls for help from government to help battle toxic drug crisis ,1,NGC,1,Drug Crisis,0.0,0,0,0,1
20412,‘Absolutely unacceptable’: Zelenskyy condemns corruption in energy sector targeted by Russia,3,NGC,1,Ukraine/Russia,0.0,0,0,0,1
20299,Hillary Clinton leaves country as Mueller indictment is announceed,2,NGC,0,Political Figures,0.0,1,0,0,1
20014,Research illustrates a clear correlation between vitamin D deficiencies and (higher) COVID-19 mortality rates.,1,NGC,1,Covid,0.0,0,0,0,1
20046,GAME CHANGER: Multiple studies prove COVID vaccination BEFORE infection significantly reduces Long COVID risk.,1,NGC,1,Vaccines,0.0,1,0,0,1
20069,"U.S. opioid overdose deaths have quadrupled in the last two decades, and the highest rates are in eight Eastern states, a new study shows. Those states are Connecticut, Illinois, Indiana, Massachusetts, Maryland, Maine, New Hampshire and Ohio. The current wave is associated",1,NGC,1,Drug Crisis,0.0,1,0,0,1
20515,"The Biden administration granted Iran $10 billion in sanctions relief days after Donald Trump won the 2024 U.S. presidential election, government report sows. ",3,NGC,0,Iran,0.0,1,0,0,1
20480,"U.S. to deport hundreds of Iranians held on immigration charges, Tehran says",3,NGC,1,Iran,0.0,0,0,0,1
20089,Small Amount of Fentanyl on Skin Lethal: Report.,1,NGC,0,Drug Crisis,0.0,1,0,0,1
20245,North Carolina is in the small minority of states that requires an absentee ballot to be signed by two witnesses or a notary public.,2,NGC,1,Elections,0.0,1,0,0,1
20201,NEW: Trump signs Insurrection Act - General Flynn to be appointed vice president. ,2,NGC,0,Jan 6th,0.0,1,0,0,1
20231,Mexico's Next President Calls for An Invasion Of The US,2,NGC,0,Immigration,0.0,1,0,0,1
20112,"HOW COOL IS THIS?! Scientists have discovered a new way to destroy cancer cells. By stimulating aminocyanine molecules with near-infrared light, cancer cells vibrate in sync, enough to break apart their membranes! These “molecular jackhammers” DESTROYED 99% of cancer cells!",1,NGC,1,Medicine/Public Health,0.0,1,0,0,1
20016,"Loss of smell may suggest milder COVID-19, study finds",1,NGC,1,Covid,0.0,1,0,0,1
20019,Fox News wins Pulitzer for coronavirus coverage.,1,NGC,0,Covid,0.0,1,0,0,1
20100,DISGUSTING: New York add campaign tells fentanyl addicts to be empowered.,1,NGC,0,Drug Crisis,0.0,0,0,0,1
20488,"BREAKING: Iranian State TV has said: 'Tonight, a great surprise will occur, one that the world will remember for centuries.",3,NGC,0,Iran,0.0,0,0,0,1
20015,Data shows number of COVID-19 deaths recorded so far in 2021 has surpassed the total for 2020.,1,NGC,1,Covid,0.0,1,0,0,1
20000,People of Color Face Heightened Risks as COVID-19 Surges Again,1,NGC,1,Covid,0.0,0,0,0,1
20298,Military ARRESTS Hunter Biden!,2,NGC,0,Political Figures,0.0,1,0,0,1
20431,The Pentagon admits to accidentally sending $6.2 billion to Ukraine.”,3,NGC,0,Ukraine/Russia,0.0,1,0,0,1
20464,Russia and Iran sign a partnership treaty to deepen their ties in the face of Western sanctions,3,NGC,1,Iran,0.0,1,0,0,1
20234,Update: Van full of illegals caught voting at multiple Alabama polling locations. ,2,NGC,0,Immigration,0.0,0,0,0,1
20034,Florida Surgeon General sends out letter supproting parents sending unvaccinated children to school during the outbreak and does not recommend vaccination.,1,NGC,1,Vaccines,0.0,0,0,0,1
20105,"MILESTONE: US projected to top 2 million new cancer diagnoses in 2024 for first time. While deaths decline, incidence rising for 6 of top 10 cancers including breast, prostate, and pancreatic cancer.",1,NGC,1,Medicine/Public Health,0.0,0,0,0,1
20506,"Zohran Mamdani, Favorite for New York Mayor, Has Ties to Pro-Hamas Networks and Allies of Iran, Cuba, and China, Analysts Warn",3,NGC,0,Iran,0.0,0,0,0,1
20142,STUDY: 11.2% of late-term abortions in Quebec from 1989 to 2021 resulted in live births,1,NGC,1,Sexual/Gender Health,0.0,0,0,0,1
