id,claim,domain,structure,label,Topic,prediction,random_baseline,majority_baseline,tfidf_baseline,run_id
20359,Secretary of State Marco Rubio says ongoing Gaza peace negotiations are 'not yet' the end of the war,3,NGC,1,Palestine/Isreal,1.0,1,0,0,1
20481,U.S. bars Iran's diplomats from shopping at Costco without permission,3,NGC,1,Iran,1.0,1,0,0,1
20091,"Millions of Teens die in 2024 from Fentanyl, new US data shows.",1,NGC,0,Drug Crisis,0.0,1,0,0,1
20116,"The number of cases of cervical cancer reported in Scotland among women given the HPV vaccine at 12-13 years of age is now zero. A remarkable achievement. 

www.bbc.com/news/article...",1,NGC,1,Medicine/Public Health,1.0,1,0,0,1
20319,Columbia agrees to pay $200 million to restore funding cut by Trump administration,2,NGC,1,Global Politics,1.0,0,0,0,1
20024,BREAKING: CDC admits to lying about COVID-19 death stats.,1,NGC,0,Covid,0.0,0,0,0,1
20406,U.S. sanctions Russia's two largest oil companies,3,NGC,1,Ukraine/Russia,1.0,1,0,0,1
20375,"FBI Director Christopher Wray warns Congress that with the border wide open and a war in Israel, Hamas can just walk right in.""",3,NGC,0,Palestine/Isreal,0.0,1,0,0,1
20009,Studies indicate COPD and Smoking Associated With Higher COVID-19 Mortality,1,NGC,1,Covid,1.0,1,0,0,1
20490,Congressman: Nuclear deal ensured Iran could hit US with nuclear bomb,3,NGC,0,Iran,0.0,1,0,0,1
20124,"Pfizer Releases Brand New, Never-Before-Seen Drug 'Pfivermectin'",1,NGC,0,Medicine/Public Health,0.0,1,0,0,1
20074,"The Vietnam War claimed 58,200 American lives in 19 years and six months. In 2016, 64,070 Americans died of an overdose from opioids or heroin -report by Police Executive Research",1,NGC,1,Drug Crisis,1.0,1,0,0,1
20168,"Planned Parenthood selling “viable nonanomalous” fetuses to University of California, San Diego for experimentation",1,NGC,0,Sexual/Gender Health,0.0,1,0,0,1
20276,"In comments from 2024, 2017 and 2012, Republican U.S. Senate candidate Eric Hovde said he wants to repeal the Affordable Care Act",2,NGC,1,Political Figures,1.0,1,0,0,1
20081,Tšilhqot'in Nation at UN calls for help from government to help battle toxic drug crisis ,1,NGC,1,Drug Crisis,1.0,0,0,0,1
20323,Turkey says two-state solution is most realistic option for Cyprus,2,NGC,1,Global Politics,1.0,1,0,0,1
20412,‘Absolutely unacceptable’: Zelenskyy condemns corruption in energy sector targeted by Russia,3,NGC,1,Ukraine/Russia,1.0,0,0,0,1
20299,Hillary Clinton leaves country as Mueller indictment is announceed,2,NGC,0,Political Figures,0.0,1,0,0,1
20209,Trump Administration transfer $10 million from FEMA to ICE.,2,NGC,1,Immigration,0.0,1,0,0,1
20014,Research illustrates a clear correlation between vitamin D deficiencies and (higher) COVID-19 mortality rates.,1,NGC,1,Covid,0.0,0,0,0,1
20046,GAME CHANGER: Multiple studies prove COVID vaccination BEFORE infection significantly reduces Long COVID risk.,1,NGC,1,Vaccines,1.0,1,0,0,1
20413,U.S. to expand intelligence assistance to Ukraine for strikes on Russian energy facilities,3,NGC,1,Ukraine/Russia,1.0,0,0,0,1
20069,"U.S. opioid overdose deaths have quadrupled in the last two decades, and the highest rates are in eight Eastern states, a new study shows. Those states are Connecticut, Illinois, Indiana, Massachusetts, Maryland, Maine, New Hampshire and Ohio. The current wave is associated",1,NGC,1,Drug Crisis,1.0,1,0,0,1
20515,"The Biden administration granted Iran $10 billion in sanctions relief days after Donald Trump won the 2024 U.S. presidential election, government report sows. ",3,NGC,0,Iran,0.0,1,0,0,1
20480,"U.S. to deport hundreds of Iranians held on immigration charges, Tehran says",3,NGC,1,Iran,1.0,0,0,0,1
20089,Small Amount of Fentanyl on Skin Lethal: Report.,1,NGC,0,Drug Crisis,1.0,1,0,0,1
20223,BREAKING: Court orders Trump administration to fully restore DACA program,2,NGC,1,Immigration,0.0,0,0,0,1
20245,North Carolina is in the small minority of states that requires an absentee ballot to be signed by two witnesses or a notary public.,2,NGC,1,Elections,1.0,1,0,0,1
20122,Biden Admin Issues New Masks With Holes In Them So You Can Smoke Your Free Government Crack Pipe,1,NGC,0,Medicine/Public Health,0.0,0,0,0,1
20255,"US minorities surpassed 25 percent of electorate when Obama ran in 2008, and it's going up.",2,NGC,1,Elections,1.0,0,0,0,1
20201,NEW: Trump signs Insurrection Act - General Flynn to be appointed vice president. ,2,NGC,0,Jan 6th,0.0,1,0,0,1
20231,Mexico's Next President Calls for An Invasion Of The US,2,NGC,0,Immigration,0.0,1,0,0,1
20330," Russians Mint ‘In Trump We Trust’ Coin To Commemorate U.S. Inauguration (IMAGE, VIDEO)",2,NGC,0,Global Politics,0.0,0,0,0,1
20112,"HOW COOL IS THIS?! Scientists have discovered a new way to destroy cancer cells. By stimulating aminocyanine molecules with near-infrared light, cancer cells vibrate in sync, enough to break apart their membranes! These “molecular jackhammers” DESTROYED 99% of cancer cells!",1,NGC,1,Medicine/Public Health,0.0,1,0,0,1
20016,"Loss of smell may suggest milder COVID-19, study finds",1,NGC,1,Covid,1.0,1,0,0,1
20019,Fox News wins Pulitzer for coronavirus coverage.,1,NGC,0,Covid,0.0,1,0,0,1
20432,An E! News report said USAID paid millions of dollars to sponsor American celebrity visits to Ukraine.,3,NGC,0,Ukraine/Russia,1.0,0,0,0,1
20285,Hunter Biden drops lawsuit against Fox News over ‘mock trial’ miniseries,2,NGC,1,Political Figures,0.0,0,0,0,1
20354,"
Israel says ceasefire back on after strikes kill more than 100 in Gaza",3,NGC,1,Palestine/Isreal,1.0,0,0,0,1
20100,DISGUSTING: New York add campaign tells fentanyl addicts to be empowered.,1,NGC,0,Drug Crisis,0.0,0,0,0,1
20429,U.S. citizen who helped Russia from inside Ukraine granted passport by Putin,3,NGC,1,Ukraine/Russia,1.0,0,0,0,1
20469,Putin orders Russian emergency planes to Iran after blast at port of Bandar Abbas,3,NGC,1,Iran,1.0,0,0,0,1
20499,Iran Blamed for Power Grid Disturbance After Major Blackout in Eastern Europe,3,NGC,0,Iran,1.0,0,0,0,1
20488,"BREAKING: Iranian State TV has said: 'Tonight, a great surprise will occur, one that the world will remember for centuries.",3,NGC,0,Iran,0.0,0,0,0,1
20300,Hillary Clinton has third heart attack — docs says she 'won't survive'.,2,NGC,0,Political Figures,0.0,0,0,0,1
20015,Data shows number of COVID-19 deaths recorded so far in 2021 has surpassed the total for 2020.,1,NGC,1,Covid,1.0,1,0,0,1
20000,People of Color Face Heightened Risks as COVID-19 Surges Again,1,NGC,1,Covid,1.0,0,0,0,1
20298,Military ARRESTS Hunter Biden!,2,NGC,0,Political Figures,0.0,1,0,0,1
20431,The Pentagon admits to accidentally sending $6.2 billion to Ukraine.”,3,NGC,0,Ukraine/Russia,1.0,1,0,0,1
20430,Volodymyr Zelenskyy “started” the war in Ukraine with Russia.,3,NGC,0,Ukraine/Russia,0.0,1,0,0,1
20437,"In Ukraine, 2,458 NATO soldiers and 234 NATO military trainers have died, some of whom are from the U.S.",3,NGC,0,Ukraine/Russia,1.0,0,0,0,1
20483,"Pelosi: Until the new Iran deal, China and Russia have never voted with us at the U.N. on any sanctions on Iran in the past.",3,NGC,1,Iran,1.0,0,0,0,1
20182,"Trump issues 1,500 unconditional pardons over January 6 capitol attack",2,NGC,1,Jan 6th,1.0,0,0,0,1
20261,A “ballot dump” around 4 a.m. in Milwaukee shows the Wisconsin Senate election was stolen from the Republican candidate.,2,NGC,0,Elections,0.0,0,0,0,1
20464,Russia and Iran sign a partnership treaty to deepen their ties in the face of Western sanctions,3,NGC,1,Iran,1.0,1,0,0,1
20234,Update: Van full of illegals caught voting at multiple Alabama polling locations. ,2,NGC,0,Immigration,0.0,0,0,0,1
20034,Florida Surgeon General sends out letter supproting parents sending unvaccinated children to school during the outbreak and does not recommend vaccination.,1,NGC,1,Vaccines,0.0,0,0,0,1
20105,"MILESTONE: US projected to top 2 million new cancer diagnoses in 2024 for first time. While deaths decline, incidence rising for 6 of top 10 cancers including breast, prostate, and pancreatic cancer.",1,NGC,1,Medicine/Public Health,1.0,0,0,0,1
20506,"Zohran Mamdani, Favorite for New York Mayor, Has Ties to Pro-Hamas Networks and Allies of Iran, Cuba, and China, Analysts Warn",3,NGC,0,Iran,0.0,0,0,0,1
20142,STUDY: 11.2% of late-term abortions in Quebec from 1989 to 2021 resulted in live births,1,NGC,1,Sexual/Gender Health,1.0,0,0,0,1
